customer_id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency
10699,1985,graduation,married,44322.0,1,0,16-06-2014,30
1497,1952,graduation,single,47958.0,0,1,19-01-2013,8
7476,1964,master,single,63972.0,0,1,02-12-2012,93
4390,1954,graduation,together,75315.0,0,1,15-04-2014,14
10478,1950,phd,married,55517.0,1,1,27-09-2012,53
1081,1957,phd,married,75283.0,1,2,27-03-2013,26
4261,1946,phd,single,82800.0,0,0,24-11-2012,23
9916,1954,graduation,married,38998.0,1,1,03-11-2012,92
5350,1991,master,single,90638.0,0,0,13-02-2014,29
8135,1986,master,married,27161.0,1,0,28-10-2013,41
8685,1977,graduation,married,42014.0,1,0,17-08-2012,56
4967,1960,phd,together,38201.0,0,1,29-03-2013,19
2130,1982,graduation,together,45203.0,2,0,23-03-2014,4
9298,1947,phd,together,81574.0,0,0,28-04-2014,89
8175,1992,graduation,married,34935.0,0,0,21-06-2013,71
6257,1976,master,single,60482.0,0,1,23-01-2013,81
3790,1956,graduation,together,34633.0,2,1,23-01-2014,31
9952,1947,master,together,78093.0,0,0,11-12-2013,53
3503,1950,graduation,divorced,82460.0,0,0,02-12-2013,78
5223,1966,master,together,45903.0,0,1,23-04-2014,80
4608,1987,graduation,divorced,81361.0,0,0,25-02-2014,18
1626,1973,phd,divorced,35860.0,1,1,19-05-2014,37
4764,1952,master,together,40442.0,1,1,19-08-2012,52
2471,1965,graduation,married,61482.0,0,0,27-06-2014,39
5892,1980,graduation,married,34968.0,1,0,10-04-2013,11
2612,1987,graduation,married,75794.0,0,0,24-12-2013,33
4971,1962,phd,together,31497.0,0,1,06-12-2012,22
5185,1955,graduation,married,74268.0,0,0,14-02-2013,83
10069,1988,basic,together,13724.0,1,0,31-08-2012,43
2262,1965,master,together,45143.0,0,1,26-08-2013,74
1131,1967,phd,single,52569.0,0,1,05-04-2014,54
1041,1973,phd,single,48432.0,0,1,18-10-2012,3
24,1960,master,together,17144.0,1,1,15-02-2014,96
3409,1984,graduation,single,36108.0,1,0,15-10-2013,68
7022,1971,graduation,married,76445.0,1,0,28-09-2012,2
7943,1975,phd,married,36663.0,1,0,25-04-2014,40
5272,1965,master,married,53843.0,0,1,27-06-2013,64
5453,1956,master,married,90226.0,0,0,26-09-2012,26
2565,1955,master,divorced,70638.0,0,0,01-06-2013,69
800,1960,graduation,together,44512.0,1,1,30-08-2013,57
11092,1961,graduation,married,27116.0,1,1,02-03-2014,78
5062,1963,phd,married,54072.0,1,1,27-07-2013,71
8969,1977,graduation,married,71855.0,0,1,16-01-2013,59
4480,1973,master,married,60432.0,0,1,09-03-2014,61
9971,1964,phd,married,65526.0,0,1,11-04-2014,22
6729,1988,graduation,single,68655.0,0,0,10-08-2012,95
9242,1990,graduation,single,64509.0,0,0,17-08-2013,19
1764,1975,graduation,single,33955.0,1,0,09-08-2013,92
6215,1977,graduation,married,31353.0,1,1,29-12-2013,24
10099,1984,graduation,married,55434.0,1,0,05-10-2013,21
5423,1983,graduation,together,28359.0,1,0,27-10-2013,35
940,1987,graduation,single,57100.0,1,0,18-05-2014,9
3011,1965,graduation,married,69139.0,0,1,27-01-2014,23
3298,1956,master,married,52973.0,0,1,08-11-2012,92
8286,1965,phd,together,51717.0,0,1,20-08-2013,55
9668,1971,graduation,married,18793.0,1,0,12-01-2013,14
6097,1959,graduation,single,50664.0,1,1,16-01-2013,64
7019,1963,graduation,together,54414.0,1,1,23-01-2013,49
7408,1952,phd,married,54549.0,0,1,03-03-2014,8
8041,1971,phd,widow,47111.0,0,1,08-09-2012,35
252,1963,phd,divorced,41003.0,0,0,17-03-2013,11
9986,1982,graduation,together,19444.0,1,0,22-02-2014,8
3859,1947,phd,together,73059.0,0,1,31-08-2013,36
3570,1969,phd,together,42731.0,1,0,21-10-2013,64
3783,1959,phd,married,52854.0,1,1,24-03-2014,43
10207,1978,graduation,together,22775.0,1,0,19-06-2013,40
10906,1948,phd,together,46681.0,0,2,08-10-2013,52
3427,1955,phd,married,59821.0,0,1,12-04-2013,11
5209,1954,graduation,divorced,50002.0,0,1,17-06-2013,21
10711,1945,graduation,married,69755.0,0,0,02-10-2013,23
10785,1969,graduation,married,44078.0,1,1,19-06-2014,17
2814,1976,master,together,30560.0,1,0,27-06-2013,6
6866,1969,master,together,35924.0,1,1,23-03-2014,56
1665,1964,phd,divorced,64140.0,0,2,23-09-2013,71
6575,1981,graduation,together,56386.0,1,1,27-10-2012,51
3829,1979,basic,together,24594.0,1,0,10-12-2013,94
10141,1960,master,divorced,39228.0,0,0,10-05-2013,1
5177,1974,master,married,58494.0,0,1,12-12-2013,56
7005,1981,graduation,single,58684.0,0,0,16-06-2014,71
6409,1967,graduation,divorced,57136.0,0,0,18-05-2013,18
7485,1950,phd,widow,56551.0,1,1,07-05-2014,48
8079,1982,graduation,married,22448.0,1,0,26-02-2014,86
8395,1961,graduation,single,82014.0,0,0,20-08-2012,48
10352,1963,graduation,widow,34213.0,1,1,07-09-2012,2
4931,1977,graduation,together,157146.0,0,0,29-04-2013,13
13,1947,phd,widow,25358.0,0,1,22-07-2013,57
1834,1978,master,single,35544.0,1,0,08-03-2014,77
2285,1954,master,together,36634.0,0,1,28-05-2013,0
2295,1954,phd,married,62670.0,0,1,02-02-2014,57
2781,1981,graduation,single,72066.0,0,0,23-06-2014,55
1165,1958,phd,single,50729.0,1,1,02-05-2013,62
1404,1968,graduation,together,34916.0,2,0,15-05-2013,89
6457,1976,graduation,divorced,64892.0,0,1,29-05-2014,77
2639,1966,graduation,single,43602.0,1,1,10-01-2014,45
8299,1989,phd,single,33996.0,0,0,11-09-2013,46
6912,1967,phd,married,63246.0,0,2,20-08-2013,60
7327,1959,phd,married,36732.0,1,1,29-12-2013,71
5299,1970,phd,married,69084.0,1,0,19-11-2013,43
4127,1967,phd,married,77766.0,0,1,22-02-2013,97
8143,1985,phd,single,37929.0,0,0,30-07-2013,49
1964,1951,graduation,together,86610.0,0,0,05-09-2013,66
3690,1986,master,married,80141.0,0,0,11-01-2013,20
3389,1970,graduation,married,69016.0,0,1,22-11-2012,61
1170,1975,graduation,married,27573.0,1,0,25-03-2013,45
6347,1979,basic,single,15862.0,1,0,27-06-2013,26
4065,1976,phd,married,49544.0,1,0,12-02-2013,0
8230,1980,graduation,married,33228.0,1,0,23-01-2014,28
1215,1978,graduation,together,70440.0,0,0,08-10-2013,49
5939,1971,graduation,together,38232.0,1,1,17-01-2014,84
2156,1955,phd,married,22554.0,1,1,03-11-2012,38
7788,1983,phd,married,23536.0,1,0,04-06-2014,53
10323,1952,graduation,married,49413.0,0,1,25-10-2013,88
7947,1969,graduation,married,42231.0,1,1,25-03-2014,99
1891,1980,master,divorced,78789.0,0,0,08-08-2012,12
2570,1968,graduation,together,56534.0,0,1,23-07-2013,35
9256,1971,graduation,single,58350.0,0,1,04-01-2013,5
295,1989,graduation,single,81217.0,0,0,19-07-2013,77
7397,1951,graduation,single,49090.0,0,1,19-07-2013,45
6349,1987,master,divorced,61787.0,0,0,06-07-2013,71
10790,1985,phd,married,18169.0,1,0,19-02-2013,40
2431,1990,graduation,married,18222.0,0,0,31-12-2012,70
550,1952,graduation,divorced,62335.0,0,1,23-05-2013,87
10742,1983,phd,married,86580.0,0,0,27-02-2013,72
10356,1957,phd,divorced,41437.0,1,1,22-09-2012,5
4676,1951,master,widow,73705.0,0,2,05-03-2014,86
8852,1976,graduation,married,61064.0,0,1,31-08-2012,80
3565,1955,master,married,38452.0,1,1,30-03-2014,62
5294,1989,graduation,single,18358.0,1,0,20-11-2013,49
1958,1973,phd,together,55012.0,0,1,21-03-2014,85
7349,1973,basic,together,9722.0,1,0,02-10-2012,7
8799,1984,phd,married,38175.0,1,0,23-09-2013,6
1351,1956,master,together,58656.0,0,1,20-09-2012,25
1045,1965,graduation,together,52117.0,0,1,16-08-2012,55
7732,1978,graduation,married,64813.0,1,0,02-01-2014,81
8070,1973,phd,married,54222.0,0,1,01-03-2014,98
477,1986,graduation,married,83512.0,0,0,17-06-2014,31
7832,1959,master,married,77520.0,0,1,28-08-2013,30
2202,1978,graduation,together,41154.0,0,1,09-04-2013,98
7396,1966,graduation,married,80398.0,0,0,10-11-2012,92
4055,1992,basic,single,18746.0,1,0,29-05-2014,41
10340,1984,graduation,together,35196.0,1,0,13-11-2012,68
10091,1956,graduation,single,60230.0,0,1,20-05-2013,78
7629,1977,graduation,married,22108.0,1,1,08-05-2014,46
10640,1974,graduation,together,44392.0,1,1,05-09-2013,71
3498,1976,phd,married,55424.0,0,1,25-11-2012,6
6742,1979,graduation,married,17688.0,1,0,13-01-2013,82
1172,1983,phd,married,92491.0,0,0,01-05-2013,71
569,1991,graduation,single,90273.0,0,0,14-12-2013,32
4686,1962,phd,widow,82571.0,0,0,02-04-2014,28
1381,1982,phd,single,38513.0,1,0,28-01-2014,20
2634,1979,master,single,16653.0,1,0,18-04-2014,10
10905,1955,graduation,together,42586.0,1,1,29-10-2012,7
1744,1965,basic,single,23529.0,0,1,07-01-2013,67
1000,1961,master,together,74881.0,1,1,08-03-2013,48
3828,1951,graduation,married,71107.0,0,1,17-02-2013,61
8605,1964,phd,together,46910.0,1,1,23-03-2014,36
10304,1959,graduation,married,18690.0,0,0,28-12-2012,77
4351,1955,graduation,divorced,37244.0,1,1,27-04-2013,90
10129,1966,graduation,together,82427.0,0,0,12-03-2014,35
10092,1954,graduation,divorced,70044.0,0,1,18-02-2013,46
7500,1967,graduation,single,79146.0,1,1,24-04-2014,33
5796,1963,graduation,married,77437.0,0,0,26-11-2013,70
10556,1959,graduation,married,54984.0,0,1,24-05-2014,51
1064,1971,phd,married,42403.0,1,0,11-12-2013,18
48,1964,graduation,together,55761.0,0,1,24-04-2014,97
7610,1983,graduation,together,37292.0,1,0,18-04-2013,32
263,1945,phd,single,45576.0,0,0,28-05-2014,9
10814,1947,graduation,together,70321.0,0,0,16-01-2013,6
9710,1969,phd,divorced,58086.0,0,1,20-01-2013,80
9292,1952,graduation,married,81795.0,0,0,26-10-2012,74
10250,1947,basic,together,28389.0,0,0,20-11-2012,49
7881,1946,master,married,66835.0,0,0,28-09-2013,21
5847,1969,graduation,divorced,69901.0,0,1,29-05-2013,95
737,1949,phd,married,80360.0,0,0,03-03-2013,56
3571,1961,phd,together,63342.0,0,1,16-10-2012,48
7807,1974,graduation,married,44989.0,0,1,12-09-2012,26
5092,1949,phd,widow,51569.0,0,1,12-02-2013,39
2154,1971,graduation,widow,30372.0,1,1,25-12-2012,33
5394,1979,basic,single,16014.0,1,1,17-03-2013,42
3798,1968,graduation,married,41120.0,1,1,06-11-2013,80
3524,1971,master,single,39763.0,1,0,04-08-2013,9
5247,1955,phd,married,38725.0,1,1,10-05-2014,52
5883,1972,graduation,married,77981.0,1,0,26-05-2013,78
6616,1975,graduation,together,59481.0,0,1,23-10-2013,47
2797,1977,graduation,married,72117.0,0,1,20-08-2013,34
9167,1956,graduation,married,67131.0,0,1,26-03-2013,72
10560,1980,phd,single,36802.0,1,0,16-06-2014,23
2631,1982,graduation,together,71853.0,0,0,08-05-2013,29
8312,1961,basic,married,28249.0,0,0,15-06-2014,80
5534,1975,master,married,47808.0,0,1,20-10-2013,30
5093,1974,phd,divorced,25509.0,1,0,18-09-2012,15
7592,1946,phd,married,51012.0,0,0,18-04-2013,86
8895,1985,graduation,single,70596.0,0,0,05-10-2012,68
8584,1952,phd,together,85431.0,0,0,08-06-2013,54
2694,1967,graduation,married,42664.0,0,1,18-03-2014,44
8910,1955,graduation,together,42586.0,1,1,29-10-2012,7
7433,1985,graduation,single,29760.0,1,0,29-08-2012,87
164,1977,phd,married,28973.0,0,0,13-10-2012,59
10477,1973,phd,together,39435.0,1,0,06-08-2013,16
5150,1979,basic,single,20194.0,1,0,17-12-2012,64
5283,1976,phd,single,42473.0,1,1,17-02-2014,72
9645,1968,graduation,married,64590.0,0,0,14-10-2012,98
10678,1959,graduation,together,71232.0,0,1,28-11-2013,91
7261,1971,graduation,together,34600.0,1,1,01-01-2013,8
9648,1967,graduation,single,46904.0,1,1,03-11-2012,20
2870,1973,graduation,married,49094.0,0,1,21-09-2012,6
8008,1983,graduation,together,36075.0,1,0,09-12-2013,54
6173,1979,graduation,together,77298.0,0,1,02-11-2013,46
1419,1950,graduation,together,34026.0,1,1,05-08-2013,11
9150,1963,phd,single,48918.0,1,1,12-04-2014,21
1250,1976,graduation,single,37697.0,1,0,07-02-2014,82
9905,1952,graduation,together,34074.0,1,1,13-07-2013,69
10691,1960,master,married,28520.0,1,1,14-06-2013,55
7002,1955,graduation,single,62535.0,0,1,03-10-2013,13
2952,1977,master,single,36273.0,1,0,16-04-2014,80
8439,1964,graduation,together,63404.0,0,2,06-06-2014,97
2831,1976,graduation,together,78416.0,0,1,27-06-2014,99
6977,1974,graduation,together,75702.0,0,1,14-10-2012,87
6289,1951,master,together,59385.0,1,1,28-04-2013,85
4168,1966,graduation,single,37070.0,1,1,20-03-2013,30
8397,1951,graduation,married,44689.0,1,1,10-01-2014,82
9284,1958,graduation,together,53977.0,0,1,08-06-2013,21
6237,1966,phd,single,7144.0,0,2,07-12-2013,92
3130,1964,graduation,single,18701.0,1,1,04-06-2013,95
1619,1956,graduation,married,90369.0,0,0,28-04-2014,2
1990,1974,phd,single,63159.0,0,0,05-11-2012,74
5513,1966,graduation,together,37758.0,1,1,04-10-2012,49
269,1963,phd,single,46757.0,0,1,16-11-2012,71
8093,1969,master,married,79734.0,0,0,28-06-2014,72
10513,1992,graduation,together,63207.0,0,0,20-01-2013,68
10177,1954,graduation,divorced,72071.0,0,1,14-02-2013,4
2549,1983,phd,together,21840.0,1,0,21-07-2013,80
10057,1951,graduation,single,72282.0,0,0,19-07-2013,70
10307,1956,graduation,married,50387.0,0,2,31-08-2013,91
8566,1961,phd,together,32583.0,1,1,15-06-2014,10
2415,1962,graduation,together,62568.0,0,1,07-04-2014,99
5684,1971,master,divorced,44635.0,1,1,11-10-2013,25
8334,1971,master,single,33316.0,1,1,04-10-2013,34
9166,1968,graduation,married,63967.0,0,1,09-08-2013,57
78,1969,graduation,married,25293.0,1,0,15-09-2013,51
5441,1965,phd,widow,54111.0,0,1,25-08-2013,97
5302,1986,graduation,together,78394.0,0,0,15-02-2013,13
4687,1958,master,married,80739.0,0,0,23-05-2013,92
1087,1975,master,together,22669.0,1,0,22-05-2013,30
6859,1987,graduation,single,29236.0,1,0,08-10-2013,30
9860,1959,graduation,together,44911.0,0,1,15-03-2013,11
7129,1962,phd,married,54693.0,0,1,17-02-2013,72
5866,1974,graduation,together,48186.0,1,0,20-03-2014,39
10521,1977,graduation,married,54809.0,1,1,11-09-2013,0
7393,1978,graduation,together,41580.0,1,1,10-12-2012,15
7849,1970,phd,married,80336.0,0,0,09-09-2013,12
332,1957,graduation,married,47743.0,0,1,22-03-2013,56
531,1954,phd,divorced,57333.0,0,1,22-09-2012,55
9576,1982,phd,together,32313.0,1,0,11-02-2013,60
6906,1953,master,widow,84953.0,0,0,03-06-2013,73
7419,1968,master,divorced,27071.0,1,0,23-04-2014,90
3170,1957,master,together,68148.0,0,0,31-08-2013,86
8527,1965,master,together,65735.0,1,1,07-12-2013,37
7872,1975,phd,married,86836.0,0,0,12-09-2012,7
9931,1963,phd,married,4023.0,1,1,23-06-2014,29
10595,1990,graduation,married,30093.0,0,0,08-07-2013,19
4609,1966,phd,married,57705.0,0,1,11-01-2014,14
5010,1988,graduation,single,25008.0,1,0,02-02-2014,72
11148,1975,graduation,together,22280.0,1,0,19-05-2013,85
1168,1978,phd,married,72159.0,0,0,29-10-2012,62
9595,1961,graduation,together,64260.0,0,0,11-01-2013,1
10163,1984,phd,single,82733.0,0,0,10-09-2013,28
2886,1971,master,divorced,74290.0,0,1,12-08-2013,70
6710,1951,master,single,58217.0,2,1,17-11-2012,84
5316,1976,master,together,21024.0,0,0,04-07-2013,89
9029,1972,phd,married,70116.0,0,0,26-01-2013,73
521,1985,graduation,together,54006.0,1,0,18-09-2012,42
1459,1966,phd,married,69063.0,0,1,07-11-2012,16
1630,1979,graduation,single,61825.0,0,1,07-08-2013,56
3254,1971,graduation,married,70886.0,1,0,14-10-2013,65
9064,1982,graduation,married,69109.0,0,0,09-11-2012,10
3678,1973,graduation,widow,60208.0,1,1,07-10-2012,13
4227,1968,master,together,32889.0,1,1,06-09-2013,78
9467,1984,graduation,single,34738.0,1,0,11-05-2014,51
8486,1971,master,together,30538.0,1,0,01-10-2012,27
3286,1967,phd,divorced,26642.0,1,0,01-03-2014,71
8602,1964,graduation,divorced,69932.0,0,1,12-06-2013,97
3722,1972,graduation,single,44503.0,1,1,16-04-2014,83
6715,1948,phd,single,60200.0,0,1,02-01-2013,3
4796,1952,graduation,divorced,49638.0,0,1,19-04-2014,71
3766,1959,master,widow,33051.0,0,0,16-08-2012,15
1399,1958,graduation,married,72905.0,0,0,21-01-2014,52
1570,1951,phd,together,69702.0,0,1,19-02-2013,8
3426,1975,graduation,divorced,70300.0,1,0,15-07-2013,89
3074,1984,phd,married,70643.0,0,0,15-10-2012,66
8341,1969,phd,married,30396.0,1,0,30-04-2014,22
5180,1968,phd,divorced,50616.0,0,1,18-04-2014,56
6461,1969,master,single,62772.0,0,1,19-05-2013,74
7679,1985,phd,single,30298.0,0,0,19-05-2014,48
10702,1984,graduation,single,52413.0,1,0,03-11-2012,67
7505,1957,phd,married,44155.0,1,1,19-01-2014,24
5113,1971,phd,divorced,86979.0,0,0,07-11-2013,67
10858,1975,graduation,together,76532.0,1,1,09-09-2013,38
2961,1982,graduation,married,42081.0,1,0,26-02-2013,86
2747,1988,phd,married,67546.0,0,0,31-08-2012,90
3010,1989,master,together,88420.0,0,0,02-05-2014,87
5790,1985,graduation,married,31158.0,1,0,27-01-2013,62
6892,1968,graduation,divorced,61671.0,0,1,03-06-2014,23
1743,1974,graduation,single,69719.0,0,0,26-05-2014,99
3578,1949,graduation,divorced,49160.0,0,1,20-10-2013,29
8462,1978,basic,together,24882.0,1,0,09-09-2012,52
5558,1954,phd,single,90933.0,0,0,31-03-2014,90
4619,1945,phd,single,113734.0,0,0,28-05-2014,9
8780,1950,phd,together,59292.0,0,1,13-06-2013,71
10789,1964,phd,married,45759.0,1,1,23-02-2013,13
10779,1983,graduation,single,22148.0,0,0,13-04-2014,16
5896,1987,master,married,73395.0,0,0,18-03-2014,94
2337,1971,graduation,divorced,29819.0,1,0,24-10-2013,77
10951,1968,graduation,married,45688.0,0,1,25-01-2014,20
544,1954,graduation,married,62820.0,0,0,11-05-2013,51
17,1971,phd,married,60491.0,0,1,06-09-2013,81
10680,1986,graduation,together,33235.0,1,0,05-02-2014,71
3265,1959,graduation,married,35701.0,0,0,19-03-2013,36
5623,1980,master,married,31535.0,1,0,26-09-2013,95
5544,1970,graduation,single,67384.0,0,1,10-11-2012,32
6417,1971,master,together,80573.0,0,0,14-10-2012,85
5831,1967,graduation,married,77870.0,0,1,22-08-2012,93
7101,1963,phd,widow,52278.0,0,1,25-01-2013,24
10176,1968,graduation,single,57107.0,0,1,24-08-2012,44
2326,1990,graduation,married,18929.0,0,0,16-02-2013,15
4385,1981,phd,single,36038.0,1,0,31-05-2013,82
2929,1976,graduation,single,20180.0,0,0,20-02-2013,27
10686,1965,phd,together,34230.0,1,1,26-12-2012,72
3138,1956,graduation,single,91249.0,0,0,20-10-2012,84
4994,1943,master,single,77598.0,0,0,01-10-2013,53
7966,1959,graduation,single,80982.0,1,1,08-01-2013,48
3112,1977,master,married,22701.0,1,0,05-09-2013,2
10872,1969,phd,married,55212.0,0,1,23-11-2012,65
2181,1970,graduation,married,70617.0,0,0,23-06-2013,45
1867,1957,graduation,single,64849.0,0,0,13-11-2012,42
1518,1965,master,married,62694.0,1,1,17-06-2013,29
5734,1974,phd,married,61917.0,1,1,20-11-2013,83
2878,1947,phd,married,67472.0,0,1,28-09-2013,93
1458,1982,master,married,21059.0,1,0,07-01-2014,40
7007,1968,master,married,29543.0,2,0,01-04-2014,47
6200,1951,graduation,married,75903.0,0,1,08-04-2013,50
4827,1956,phd,single,54998.0,0,1,10-03-2013,3
6250,1949,phd,widow,54356.0,0,1,19-11-2012,62
9291,1959,master,married,34242.0,0,1,23-03-2014,25
2478,1973,graduation,married,25410.0,1,0,31-08-2013,48
1139,1984,phd,married,73356.0,0,0,06-02-2014,56
5138,1950,graduation,together,28320.0,0,1,14-01-2013,68
5393,1977,graduation,single,23763.0,1,0,07-08-2012,64
10413,1984,graduation,married,72570.0,0,0,25-04-2014,67
5015,1976,master,married,34529.0,1,0,14-09-2012,94
10868,1951,graduation,widow,70792.0,0,0,06-02-2013,82
10676,1982,graduation,married,63211.0,0,0,02-11-2012,3
2495,1974,master,married,83891.0,0,1,20-06-2014,24
7842,1968,graduation,single,36065.0,1,1,31-03-2013,54
9955,1954,graduation,together,39898.0,0,1,12-02-2013,20
6663,1940,phd,single,51141.0,0,0,08-07-2013,96
2162,1976,graduation,married,56939.0,0,1,18-09-2013,19
3434,1951,graduation,single,80872.0,0,0,12-05-2014,60
7919,1976,phd,together,72335.0,0,0,13-08-2012,2
5626,1964,phd,single,61798.0,0,0,23-11-2013,13
6428,1950,phd,widow,76842.0,0,0,03-05-2014,37
8514,1976,graduation,together,29478.0,1,0,17-01-2014,59
10448,1956,graduation,single,46998.0,0,1,22-10-2012,55
2109,1990,graduation,single,96843.0,0,0,23-04-2013,60
7530,1950,phd,widow,56551.0,1,1,07-05-2014,48
8925,1965,master,married,70053.0,0,1,03-07-2013,38
3009,1962,phd,widow,71670.0,0,0,09-07-2013,8
6355,1978,graduation,married,44359.0,1,1,17-06-2014,19
3517,1952,graduation,single,40887.0,1,1,06-05-2013,32
1158,1966,graduation,divorced,48877.0,0,1,05-01-2014,27
6203,1947,graduation,together,74485.0,0,0,24-08-2013,58
7165,1972,graduation,together,64474.0,0,1,22-10-2013,59
3595,1963,graduation,together,77226.0,0,1,28-02-2014,29
8537,1949,graduation,widow,72643.0,0,0,27-02-2013,60
4331,1978,master,together,85738.0,0,0,23-01-2014,41
6281,1966,graduation,divorced,55686.0,0,1,14-02-2013,27
4338,1983,graduation,single,39062.0,1,0,25-03-2014,28
2452,1971,graduation,together,34600.0,1,1,01-01-2013,8
9507,1975,graduation,married,40794.0,0,1,07-04-2013,18
10311,1969,graduation,married,4428.0,0,1,05-10-2013,0
4867,1968,phd,single,38236.0,1,1,20-09-2013,2
9289,1979,graduation,married,36781.0,1,0,10-04-2014,16
10913,1984,master,single,31385.0,1,0,05-12-2012,56
3032,1984,graduation,married,24570.0,1,0,27-02-2013,97
8524,1974,phd,divorced,25509.0,1,0,18-09-2012,15
3334,1951,graduation,married,94642.0,0,0,12-02-2014,35
4470,1962,master,married,58646.0,0,1,10-06-2013,3
1406,1975,graduation,single,53201.0,1,1,12-02-2013,49
8619,1957,graduation,together,21994.0,0,1,24-12-2012,4
10821,1978,graduation,married,57113.0,1,1,06-02-2013,45
4552,1991,graduation,married,51373.0,0,0,22-06-2013,37
898,1986,graduation,married,23477.0,1,0,21-10-2013,39
9797,1956,graduation,married,58116.0,0,1,13-04-2014,38
10949,1963,phd,divorced,72968.0,0,0,16-12-2013,8
8212,1971,master,married,39791.0,0,1,28-03-2013,89
6248,1947,master,single,91712.0,0,0,17-10-2013,47
10164,1958,graduation,single,94472.0,0,1,03-04-2014,75
4547,1960,graduation,together,13672.0,1,1,17-04-2013,86
4122,1975,graduation,married,79205.0,0,0,29-08-2012,73
10841,1975,phd,together,56559.0,0,1,25-12-2012,46
5370,1973,phd,married,32644.0,1,0,16-01-2013,38
4860,1970,graduation,single,24206.0,1,0,08-03-2013,66
10757,1967,phd,divorced,28420.0,1,0,24-12-2013,36
4023,1970,graduation,married,22979.0,1,0,06-09-2012,29
6679,1966,graduation,single,33279.0,0,0,12-06-2014,29
9923,1972,master,single,46423.0,1,1,18-09-2013,6
7181,1977,graduation,married,30368.0,0,1,07-11-2013,97
3599,1970,graduation,married,63684.0,0,1,26-11-2012,61
405,1964,graduation,divorced,41638.0,0,1,13-02-2013,68
6870,1959,phd,divorced,68805.0,0,1,17-09-2013,73
832,1966,phd,together,65814.0,0,1,02-03-2014,90
2002,1958,graduation,divorced,71964.0,0,0,20-05-2013,81
3657,1986,graduation,single,39146.0,1,0,14-02-2013,1
500,1977,graduation,together,96876.0,0,0,06-08-2013,79
1951,1981,basic,married,34445.0,0,0,27-01-2013,92
3262,1958,graduation,single,68281.0,0,0,07-08-2012,31
7042,1983,graduation,married,36790.0,0,0,01-03-2013,14
10598,1967,graduation,together,27943.0,1,1,15-04-2013,89
255,1951,graduation,divorced,22263.0,1,1,30-03-2014,31
2375,1972,graduation,together,30261.0,1,2,25-09-2012,75
9829,1978,graduation,together,28587.0,1,0,12-02-2014,42
6214,1982,master,married,43815.0,1,0,05-04-2013,53
4954,1956,graduation,married,48195.0,1,1,21-01-2014,53
7861,1952,master,married,77027.0,0,1,05-02-2014,23
4837,1965,phd,married,71322.0,0,1,16-02-2013,57
9423,1979,master,married,32765.0,1,0,23-02-2014,49
4198,1965,graduation,together,29672.0,1,1,12-03-2013,6
153,1953,graduation,divorced,23272.0,0,0,17-10-2013,29
9323,1949,master,together,49912.0,0,1,07-09-2012,5
3945,1947,phd,widow,68117.0,0,1,10-03-2013,80
3799,1955,graduation,married,67225.0,0,1,26-11-2013,4
8625,1976,graduation,married,17649.0,1,0,12-11-2013,70
3491,1975,graduation,together,55914.0,0,1,29-04-2013,32
983,1984,graduation,married,40059.0,1,0,28-09-2013,82
9119,1950,graduation,together,60905.0,0,1,05-12-2013,27
4786,1977,graduation,married,75330.0,1,1,04-10-2012,94
5872,1951,graduation,single,60689.0,0,1,01-06-2013,23
6568,1984,graduation,married,38680.0,1,0,28-03-2013,97
5628,1982,graduation,together,61416.0,0,0,08-02-2013,25
5631,1991,graduation,single,49767.0,0,0,02-05-2013,92
4974,1970,graduation,single,83273.0,1,2,25-09-2012,98
8416,1981,graduation,married,29009.0,1,0,29-11-2013,19
5454,1979,master,married,45057.0,1,0,01-12-2013,80
4095,1971,graduation,married,37150.0,1,0,11-09-2012,80
5474,1970,graduation,single,43020.0,1,0,30-11-2013,79
4268,1959,graduation,married,53154.0,0,1,09-06-2014,50
10701,1973,graduation,married,65308.0,0,0,11-09-2013,60
3507,1970,graduation,single,76467.0,1,0,17-08-2012,44
626,1951,graduation,married,32871.0,1,1,09-03-2013,28
4426,1975,graduation,single,55801.0,1,1,22-09-2013,35
2591,1959,graduation,widow,76320.0,0,1,22-06-2014,49
10509,1955,master,single,36927.0,1,1,02-06-2014,46
6382,1953,graduation,together,48794.0,1,1,26-06-2014,97
6673,1965,graduation,single,23478.0,0,0,19-03-2013,51
7441,1973,graduation,divorced,71128.0,1,0,06-10-2012,80
1071,1976,phd,divorced,70179.0,0,1,21-07-2013,10
10061,1950,graduation,married,59462.0,0,1,05-01-2013,29
7187,1969,master,together,47883.440288418205,1,1,18-05-2013,52
8775,1969,graduation,together,38361.0,1,0,27-12-2013,74
1612,1981,phd,single,47883.440288418205,1,0,31-05-2013,82
2345,1982,phd,together,70038.0,0,0,25-10-2013,54
322,1978,graduation,together,42554.0,1,1,12-01-2013,93
10897,1974,graduation,married,67445.0,0,1,12-08-2012,63
123,1951,graduation,widow,67046.0,0,1,06-01-2013,92
6103,1948,graduation,married,42192.0,0,0,06-09-2013,40
7899,1952,phd,married,77610.0,0,1,29-10-2012,70
10500,1984,graduation,married,31761.0,1,0,05-04-2014,96
1655,1979,graduation,together,34350.0,1,0,19-10-2013,81
2406,1949,graduation,together,54591.0,0,1,05-08-2013,63
2712,1956,graduation,married,71866.0,0,1,25-12-2013,85
5517,1969,graduation,married,25293.0,1,0,15-09-2013,51
10643,1987,phd,single,42000.0,0,0,10-01-2013,23
